Fra_dato;Mængde;Måleenhed;Kvalitet;Type
11/02/2023 19.00;02.09;KWH;Målt;Tidsserie
11/02/2023 20.00;06.08;KWH;Målt;Tidsserie
11/02/2023 21.00;01.03;KWH;Målt;Tidsserie
11/02/2023 22.00;07.09;KWH;Målt;Tidsserie
11/02/2023 23.00;05.02;KWH;Målt;Tidsserie
12/02/2023 00.00;06.07;KWH;Målt;Tidsserie
12/02/2023 01.00;03.04;KWH;Målt;Tidsserie
12/02/2023 02.00;05.09;KWH;Målt;Tidsserie
12/02/2023 03.00;03.02;KWH;Målt;Tidsserie
12/02/2023 04.00;05.08;KWH;Målt;Tidsserie
12/02/2023 05.00;3;KWH;Målt;Tidsserie
12/02/2023 06.00;06.05;KWH;Målt;Tidsserie
12/02/2023 07.00;01.05;KWH;Målt;Tidsserie
12/02/2023 08.00;06.05;KWH;Målt;Tidsserie
12/02/2023 09.00;00.07;KWH;Målt;Tidsserie
12/02/2023 10.00;07.04;KWH;Målt;Tidsserie
12/02/2023 11.00;01.06;KWH;Målt;Tidsserie
12/02/2023 12.00;07.07;KWH;Målt;Tidsserie
12/02/2023 13.00;01.02;KWH;Målt;Tidsserie
12/02/2023 14.00;06.05;KWH;Målt;Tidsserie
12/02/2023 15.00;03.04;KWH;Målt;Tidsserie
12/02/2023 16.00;5;KWH;Målt;Tidsserie
12/02/2023 17.00;04.09;KWH;Målt;Tidsserie
12/02/2023 18.00;05.04;KWH;Målt;Tidsserie
12/02/2023 19.00;05.09;KWH;Målt;Tidsserie
12/02/2023 20.00;04.08;KWH;Målt;Tidsserie
12/02/2023 21.00;05.07;KWH;Målt;Tidsserie
12/02/2023 22.00;03.06;KWH;Målt;Tidsserie
12/02/2023 23.00;06.08;KWH;Målt;Tidsserie
13/02/2023 00.00;3;KWH;Målt;Tidsserie
13/02/2023 01.00;06.09;KWH;Målt;Tidsserie
13/02/2023 02.00;02.01;KWH;Målt;Tidsserie
13/02/2023 03.00;06.07;KWH;Målt;Tidsserie
13/02/2023 04.00;03.05;KWH;Målt;Tidsserie
13/02/2023 05.00;09.07;KWH;Målt;Tidsserie
13/02/2023 06.00;02.03;KWH;Målt;Tidsserie
13/02/2023 07.00;07.08;KWH;Målt;Tidsserie
13/02/2023 08.00;00.09;KWH;Målt;Tidsserie
13/02/2023 09.00;07.04;KWH;Målt;Tidsserie
13/02/2023 10.00;01.04;KWH;Målt;Tidsserie
13/02/2023 11.00;07.04;KWH;Målt;Tidsserie
13/02/2023 12.00;02.05;KWH;Målt;Tidsserie
13/02/2023 13.00;07.08;KWH;Målt;Tidsserie
13/02/2023 14.00;00.09;KWH;Målt;Tidsserie
13/02/2023 15.00;08.03;KWH;Målt;Tidsserie
13/02/2023 16.00;01.01;KWH;Målt;Tidsserie
13/02/2023 17.00;08.01;KWH;Målt;Tidsserie
13/02/2023 18.00;02.06;KWH;Målt;Tidsserie
13/02/2023 19.00;08.09;KWH;Målt;Tidsserie
13/02/2023 20.00;02.07;KWH;Målt;Tidsserie
13/02/2023 21.00;10.02;KWH;Målt;Tidsserie
13/02/2023 22.00;2;KWH;Målt;Tidsserie
13/02/2023 23.00;08.07;KWH;Målt;Tidsserie
14/02/2023 00.00;01.09;KWH;Målt;Tidsserie
14/02/2023 01.00;09.04;KWH;Målt;Tidsserie
14/02/2023 02.00;01.01;KWH;Målt;Tidsserie
14/02/2023 03.00;08.08;KWH;Målt;Tidsserie
14/02/2023 04.00;00.09;KWH;Målt;Tidsserie
14/02/2023 05.00;08.04;KWH;Målt;Tidsserie
14/02/2023 06.00;00.08;KWH;Målt;Tidsserie
14/02/2023 07.00;08.04;KWH;Målt;Tidsserie
14/02/2023 08.00;01.05;KWH;Målt;Tidsserie
14/02/2023 09.00;07.08;KWH;Målt;Tidsserie
14/02/2023 10.00;03.05;KWH;Målt;Tidsserie
14/02/2023 11.00;09.02;KWH;Målt;Tidsserie
14/02/2023 12.00;02.05;KWH;Målt;Tidsserie
14/02/2023 13.00;07.07;KWH;Målt;Tidsserie
14/02/2023 14.00;2;KWH;Målt;Tidsserie
14/02/2023 15.00;7;KWH;Målt;Tidsserie
14/02/2023 16.00;05.07;KWH;Målt;Tidsserie
14/02/2023 17.00;8;KWH;Målt;Tidsserie
14/02/2023 18.00;08.04;KWH;Målt;Tidsserie
14/02/2023 19.00;10.08;KWH;Målt;Tidsserie
14/02/2023 20.00;3;KWH;Målt;Tidsserie
14/02/2023 21.00;11;KWH;Målt;Tidsserie
14/02/2023 22.00;05.01;KWH;Målt;Tidsserie
14/02/2023 23.00;09.09;KWH;Målt;Tidsserie
15/02/2023 00.00;02.04;KWH;Målt;Tidsserie
15/02/2023 01.00;10;KWH;Målt;Tidsserie
15/02/2023 02.00;6;KWH;Målt;Tidsserie
15/02/2023 03.00;06.01;KWH;Målt;Tidsserie
15/02/2023 04.00;05.06;KWH;Målt;Tidsserie
15/02/2023 05.00;04.04;KWH;Målt;Tidsserie
15/02/2023 06.00;07.07;KWH;Målt;Tidsserie
15/02/2023 07.00;01.05;KWH;Målt;Tidsserie
15/02/2023 08.00;08.05;KWH;Målt;Tidsserie
15/02/2023 09.00;2;KWH;Målt;Tidsserie
15/02/2023 10.00;08.07;KWH;Målt;Tidsserie
15/02/2023 11.00;2;KWH;Målt;Tidsserie
15/02/2023 12.00;9;KWH;Målt;Tidsserie
15/02/2023 13.00;01.02;KWH;Målt;Tidsserie
15/02/2023 14.00;09.04;KWH;Målt;Tidsserie
15/02/2023 15.00;01.04;KWH;Målt;Tidsserie
15/02/2023 16.00;09.09;KWH;Målt;Tidsserie
15/02/2023 17.00;02.07;KWH;Målt;Tidsserie
15/02/2023 18.00;11.07;KWH;Målt;Tidsserie
15/02/2023 19.00;8;KWH;Målt;Tidsserie
15/02/2023 20.00;06.05;KWH;Målt;Tidsserie
15/02/2023 21.00;06.06;KWH;Målt;Tidsserie
15/02/2023 22.00;05.09;KWH;Målt;Tidsserie
15/02/2023 23.00;07.01;KWH;Målt;Tidsserie
16/02/2023 00.00;03.07;KWH;Målt;Tidsserie
16/02/2023 01.00;07.02;KWH;Målt;Tidsserie
16/02/2023 02.00;04.05;KWH;Målt;Tidsserie
16/02/2023 03.00;07.07;KWH;Målt;Tidsserie
16/02/2023 04.00;02.01;KWH;Målt;Tidsserie
16/02/2023 05.00;06.02;KWH;Målt;Tidsserie
16/02/2023 06.00;02.05;KWH;Målt;Tidsserie
16/02/2023 07.00;08.01;KWH;Målt;Tidsserie
16/02/2023 08.00;01.02;KWH;Målt;Tidsserie
16/02/2023 09.00;07.05;KWH;Målt;Tidsserie
16/02/2023 10.00;05.01;KWH;Målt;Tidsserie
16/02/2023 11.00;03.08;KWH;Målt;Tidsserie
16/02/2023 12.00;06.03;KWH;Målt;Tidsserie
16/02/2023 13.00;00.08;KWH;Målt;Tidsserie
16/02/2023 14.00;06.06;KWH;Målt;Tidsserie
16/02/2023 15.00;03.01;KWH;Målt;Tidsserie
16/02/2023 16.00;06.07;KWH;Målt;Tidsserie
16/02/2023 17.00;13.01;KWH;Målt;Tidsserie
16/02/2023 18.00;03.01;KWH;Målt;Tidsserie
16/02/2023 19.00;10.04;KWH;Målt;Tidsserie
16/02/2023 20.00;03.06;KWH;Målt;Tidsserie
16/02/2023 21.00;07.07;KWH;Målt;Tidsserie
16/02/2023 22.00;01.09;KWH;Målt;Tidsserie
16/02/2023 23.00;8;KWH;Målt;Tidsserie
17/02/2023 00.00;02.01;KWH;Målt;Tidsserie
17/02/2023 01.00;08.05;KWH;Målt;Tidsserie
17/02/2023 02.00;01.03;KWH;Målt;Tidsserie
17/02/2023 03.00;07.02;KWH;Målt;Tidsserie
17/02/2023 04.00;00.08;KWH;Målt;Tidsserie
17/02/2023 05.00;07.03;KWH;Målt;Tidsserie
17/02/2023 06.00;00.08;KWH;Målt;Tidsserie
17/02/2023 07.00;07.08;KWH;Målt;Tidsserie
17/02/2023 08.00;00.09;KWH;Målt;Tidsserie
17/02/2023 09.00;05.02;KWH;Målt;Tidsserie
17/02/2023 10.00;04.07;KWH;Målt;Tidsserie
17/02/2023 11.00;03.03;KWH;Målt;Tidsserie
17/02/2023 12.00;06.06;KWH;Målt;Tidsserie
17/02/2023 13.00;01.05;KWH;Målt;Tidsserie
17/02/2023 14.00;10;KWH;Målt;Tidsserie
17/02/2023 15.00;01.06;KWH;Målt;Tidsserie
17/02/2023 16.00;7;KWH;Målt;Tidsserie
17/02/2023 17.00;02.04;KWH;Målt;Tidsserie
17/02/2023 18.00;10.09;KWH;Målt;Tidsserie
17/02/2023 19.00;02.06;KWH;Målt;Tidsserie
17/02/2023 20.00;07.02;KWH;Målt;Tidsserie
17/02/2023 21.00;03.01;KWH;Målt;Tidsserie
17/02/2023 22.00;07.08;KWH;Målt;Tidsserie
17/02/2023 23.00;02.09;KWH;Målt;Tidsserie
18/02/2023 00.00;06.07;KWH;Målt;Tidsserie
18/02/2023 01.00;02.08;KWH;Målt;Tidsserie
18/02/2023 02.00;09.01;KWH;Målt;Tidsserie
18/02/2023 03.00;01.03;KWH;Målt;Tidsserie
18/02/2023 04.00;07.03;KWH;Målt;Tidsserie
18/02/2023 05.00;01.09;KWH;Målt;Tidsserie
18/02/2023 06.00;07.07;KWH;Målt;Tidsserie
18/02/2023 07.00;1;KWH;Målt;Tidsserie
18/02/2023 08.00;8;KWH;Målt;Tidsserie
18/02/2023 09.00;03.07;KWH;Målt;Tidsserie
18/02/2023 10.00;08.09;KWH;Målt;Tidsserie
18/02/2023 11.00;01.01;KWH;Målt;Tidsserie
18/02/2023 12.00;6;KWH;Målt;Tidsserie
18/02/2023 13.00;04.08;KWH;Målt;Tidsserie
18/02/2023 14.00;04.03;KWH;Målt;Tidsserie
18/02/2023 15.00;4;KWH;Målt;Tidsserie
18/02/2023 16.00;06.08;KWH;Målt;Tidsserie
18/02/2023 17.00;06.05;KWH;Målt;Tidsserie
18/02/2023 18.00;11.02;KWH;Målt;Tidsserie
18/02/2023 19.00;01.09;KWH;Målt;Tidsserie
18/02/2023 20.00;08.09;KWH;Målt;Tidsserie
18/02/2023 21.00;01.04;KWH;Målt;Tidsserie
18/02/2023 22.00;09.04;KWH;Målt;Tidsserie
18/02/2023 23.00;01.04;KWH;Målt;Tidsserie
19/02/2023 00.00;10.01;KWH;Målt;Tidsserie
19/02/2023 01.00;02.02;KWH;Målt;Tidsserie
19/02/2023 02.00;07.05;KWH;Målt;Tidsserie
19/02/2023 03.00;04.07;KWH;Målt;Tidsserie
19/02/2023 04.00;05.06;KWH;Målt;Tidsserie
19/02/2023 05.00;7;KWH;Målt;Tidsserie
19/02/2023 06.00;03.01;KWH;Målt;Tidsserie
19/02/2023 07.00;08.07;KWH;Målt;Tidsserie
19/02/2023 08.00;00.08;KWH;Målt;Tidsserie
19/02/2023 09.00;08.03;KWH;Målt;Tidsserie
19/02/2023 10.00;01.03;KWH;Målt;Tidsserie
19/02/2023 11.00;06.06;KWH;Målt;Tidsserie
19/02/2023 12.00;01.05;KWH;Målt;Tidsserie
19/02/2023 13.00;00.07;KWH;Målt;Tidsserie
19/02/2023 14.00;06.06;KWH;Målt;Tidsserie
19/02/2023 15.00;01.02;KWH;Målt;Tidsserie
19/02/2023 16.00;09.08;KWH;Målt;Tidsserie
19/02/2023 17.00;2;KWH;Målt;Tidsserie
19/02/2023 18.00;10.04;KWH;Målt;Tidsserie
19/02/2023 19.00;02.01;KWH;Målt;Tidsserie
19/02/2023 20.00;08.04;KWH;Målt;Tidsserie
19/02/2023 21.00;4;KWH;Målt;Tidsserie
19/02/2023 22.00;10.03;KWH;Målt;Tidsserie
19/02/2023 23.00;01.07;KWH;Målt;Tidsserie
20/02/2023 00.00;08.01;KWH;Målt;Tidsserie
20/02/2023 01.00;00.09;KWH;Målt;Tidsserie
20/02/2023 02.00;07.04;KWH;Målt;Tidsserie
20/02/2023 03.00;00.09;KWH;Målt;Tidsserie
20/02/2023 04.00;08.05;KWH;Målt;Tidsserie
20/02/2023 05.00;00.08;KWH;Målt;Tidsserie
20/02/2023 06.00;07.08;KWH;Målt;Tidsserie
20/02/2023 07.00;01.06;KWH;Målt;Tidsserie
20/02/2023 08.00;06.09;KWH;Målt;Tidsserie
20/02/2023 09.00;01.06;KWH;Målt;Tidsserie
20/02/2023 10.00;04.09;KWH;Målt;Tidsserie
20/02/2023 11.00;06.04;KWH;Målt;Tidsserie
20/02/2023 12.00;5;KWH;Målt;Tidsserie
20/02/2023 13.00;06.03;KWH;Målt;Tidsserie
20/02/2023 14.00;03.02;KWH;Målt;Tidsserie
20/02/2023 15.00;05.07;KWH;Målt;Tidsserie
20/02/2023 16.00;02.01;KWH;Målt;Tidsserie
20/02/2023 17.00;07.06;KWH;Målt;Tidsserie
20/02/2023 18.00;03.05;KWH;Målt;Tidsserie
20/02/2023 19.00;07.08;KWH;Målt;Tidsserie
20/02/2023 20.00;02.05;KWH;Målt;Tidsserie
20/02/2023 21.00;8;KWH;Målt;Tidsserie
20/02/2023 22.00;02.08;KWH;Målt;Tidsserie
20/02/2023 23.00;07.03;KWH;Målt;Tidsserie
21/02/2023 00.00;03.08;KWH;Målt;Tidsserie
21/02/2023 01.00;07.08;KWH;Målt;Tidsserie
21/02/2023 02.00;04.06;KWH;Målt;Tidsserie
21/02/2023 03.00;6;KWH;Målt;Tidsserie
21/02/2023 04.00;02.04;KWH;Målt;Tidsserie
21/02/2023 05.00;06.07;KWH;Målt;Tidsserie
21/02/2023 06.00;04.09;KWH;Målt;Tidsserie
21/02/2023 07.00;08.08;KWH;Målt;Tidsserie
21/02/2023 08.00;01.06;KWH;Målt;Tidsserie
21/02/2023 09.00;07.01;KWH;Målt;Tidsserie
21/02/2023 10.00;00.08;KWH;Målt;Tidsserie
21/02/2023 11.00;06.08;KWH;Målt;Tidsserie
21/02/2023 12.00;01.01;KWH;Målt;Tidsserie
21/02/2023 13.00;00.04;KWH;Målt;Tidsserie
21/02/2023 14.00;05.06;KWH;Målt;Tidsserie
21/02/2023 15.00;01.08;KWH;Målt;Tidsserie
21/02/2023 16.00;02.01;KWH;Målt;Tidsserie
21/02/2023 17.00;09.07;KWH;Målt;Tidsserie
21/02/2023 18.00;5;KWH;Målt;Tidsserie
21/02/2023 19.00;07.01;KWH;Målt;Tidsserie
21/02/2023 20.00;04.03;KWH;Målt;Tidsserie
21/02/2023 21.00;05.08;KWH;Målt;Tidsserie
21/02/2023 22.00;02.02;KWH;Målt;Tidsserie
21/02/2023 23.00;7;KWH;Målt;Tidsserie
22/02/2023 00.00;01.04;KWH;Målt;Tidsserie
22/02/2023 01.00;07.07;KWH;Målt;Tidsserie
22/02/2023 02.00;00.07;KWH;Målt;Tidsserie
22/02/2023 03.00;08.09;KWH;Målt;Tidsserie
22/02/2023 04.00;4;KWH;Målt;Tidsserie
22/02/2023 05.00;07.08;KWH;Målt;Tidsserie
22/02/2023 06.00;02.07;KWH;Målt;Tidsserie
22/02/2023 07.00;08.05;KWH;Målt;Tidsserie
22/02/2023 08.00;00.07;KWH;Målt;Tidsserie
22/02/2023 09.00;05.04;KWH;Målt;Tidsserie
22/02/2023 10.00;02.08;KWH;Målt;Tidsserie
22/02/2023 11.00;02.05;KWH;Målt;Tidsserie
22/02/2023 12.00;07.06;KWH;Målt;Tidsserie
22/02/2023 13.00;01.08;KWH;Målt;Tidsserie
22/02/2023 14.00;06.08;KWH;Målt;Tidsserie
22/02/2023 15.00;00.06;KWH;Målt;Tidsserie
22/02/2023 16.00;07.06;KWH;Målt;Tidsserie
22/02/2023 17.00;2;KWH;Målt;Tidsserie
22/02/2023 18.00;09.01;KWH;Målt;Tidsserie
22/02/2023 19.00;01.07;KWH;Målt;Tidsserie
22/02/2023 20.00;08.02;KWH;Målt;Tidsserie
22/02/2023 21.00;03.07;KWH;Målt;Tidsserie
22/02/2023 22.00;08.04;KWH;Målt;Tidsserie
22/02/2023 23.00;02.03;KWH;Målt;Tidsserie
23/02/2023 00.00;06.04;KWH;Målt;Tidsserie
23/02/2023 01.00;03.03;KWH;Målt;Tidsserie
23/02/2023 02.00;4;KWH;Målt;Tidsserie
23/02/2023 03.00;06.02;KWH;Målt;Tidsserie
23/02/2023 04.00;02.08;KWH;Målt;Tidsserie
23/02/2023 05.00;06.03;KWH;Målt;Tidsserie
23/02/2023 06.00;03.02;KWH;Målt;Tidsserie
23/02/2023 07.00;08.08;KWH;Målt;Tidsserie
23/02/2023 08.00;00.07;KWH;Målt;Tidsserie
23/02/2023 09.00;06.09;KWH;Målt;Tidsserie
23/02/2023 10.00;01.01;KWH;Målt;Tidsserie
23/02/2023 11.00;06.06;KWH;Målt;Tidsserie
23/02/2023 12.00;01.08;KWH;Målt;Tidsserie
23/02/2023 13.00;08.04;KWH;Målt;Tidsserie
23/02/2023 14.00;00.04;KWH;Målt;Tidsserie
23/02/2023 15.00;05.04;KWH;Målt;Tidsserie
23/02/2023 16.00;03.04;KWH;Målt;Tidsserie
23/02/2023 17.00;8;KWH;Målt;Tidsserie
23/02/2023 18.00;03.02;KWH;Målt;Tidsserie
23/02/2023 19.00;07.03;KWH;Målt;Tidsserie
23/02/2023 20.00;02.03;KWH;Målt;Tidsserie
23/02/2023 21.00;7;KWH;Målt;Tidsserie
23/02/2023 22.00;2;KWH;Målt;Tidsserie
23/02/2023 23.00;08.03;KWH;Målt;Tidsserie
24/02/2023 00.00;03.09;KWH;Målt;Tidsserie
24/02/2023 01.00;07.07;KWH;Målt;Tidsserie
24/02/2023 02.00;01.07;KWH;Målt;Tidsserie
24/02/2023 03.00;08.02;KWH;Målt;Tidsserie
24/02/2023 04.00;02.05;KWH;Målt;Tidsserie
24/02/2023 05.00;09.01;KWH;Målt;Tidsserie
24/02/2023 06.00;3;KWH;Målt;Tidsserie
24/02/2023 07.00;09.03;KWH;Målt;Tidsserie
24/02/2023 08.00;01.05;KWH;Målt;Tidsserie
24/02/2023 09.00;07.02;KWH;Målt;Tidsserie
24/02/2023 10.00;00.05;KWH;Målt;Tidsserie
24/02/2023 11.00;06.08;KWH;Målt;Tidsserie
24/02/2023 12.00;00.06;KWH;Målt;Tidsserie
24/02/2023 13.00;06.07;KWH;Målt;Tidsserie
24/02/2023 14.00;01.04;KWH;Målt;Tidsserie
24/02/2023 15.00;01.03;KWH;Målt;Tidsserie
24/02/2023 16.00;10;KWH;Målt;Tidsserie
24/02/2023 17.00;3;KWH;Målt;Tidsserie
24/02/2023 18.00;09.09;KWH;Målt;Tidsserie
24/02/2023 19.00;01.01;KWH;Målt;Tidsserie
24/02/2023 20.00;08.07;KWH;Målt;Tidsserie
24/02/2023 21.00;03.02;KWH;Målt;Tidsserie
24/02/2023 22.00;07.09;KWH;Målt;Tidsserie
24/02/2023 23.00;04.05;KWH;Målt;Tidsserie
25/02/2023 00.00;06.07;KWH;Målt;Tidsserie
25/02/2023 01.00;06.07;KWH;Målt;Tidsserie
25/02/2023 02.00;03.09;KWH;Målt;Tidsserie
25/02/2023 03.00;9;KWH;Målt;Tidsserie
25/02/2023 04.00;00.09;KWH;Målt;Tidsserie
25/02/2023 05.00;09.07;KWH;Målt;Tidsserie
25/02/2023 06.00;2;KWH;Målt;Tidsserie
25/02/2023 07.00;9;KWH;Målt;Tidsserie
25/02/2023 08.00;5;KWH;Målt;Tidsserie
25/02/2023 09.00;06.01;KWH;Målt;Tidsserie
25/02/2023 10.00;04.05;KWH;Målt;Tidsserie
25/02/2023 11.00;04.04;KWH;Målt;Tidsserie
25/02/2023 12.00;04.01;KWH;Målt;Tidsserie
25/02/2023 13.00;03.09;KWH;Målt;Tidsserie
25/02/2023 14.00;05.05;KWH;Målt;Tidsserie
25/02/2023 15.00;02.09;KWH;Målt;Tidsserie
25/02/2023 16.00;05.01;KWH;Målt;Tidsserie
25/02/2023 17.00;06.01;KWH;Målt;Tidsserie
25/02/2023 18.00;12.02;KWH;Målt;Tidsserie
25/02/2023 19.00;03.09;KWH;Målt;Tidsserie
25/02/2023 20.00;09.08;KWH;Målt;Tidsserie
25/02/2023 21.00;02.09;KWH;Målt;Tidsserie
25/02/2023 22.00;09.05;KWH;Målt;Tidsserie
25/02/2023 23.00;06.07;KWH;Målt;Tidsserie
26/02/2023 00.00;05.06;KWH;Målt;Tidsserie
26/02/2023 01.00;10.05;KWH;Målt;Tidsserie
26/02/2023 02.00;3;KWH;Målt;Tidsserie
26/02/2023 03.00;09.07;KWH;Målt;Tidsserie
26/02/2023 04.00;02.08;KWH;Målt;Tidsserie
26/02/2023 05.00;11.08;KWH;Målt;Tidsserie
26/02/2023 06.00;07.04;KWH;Målt;Tidsserie
26/02/2023 07.00;05.06;KWH;Målt;Tidsserie
26/02/2023 08.00;09.03;KWH;Målt;Tidsserie
26/02/2023 09.00;01.03;KWH;Målt;Tidsserie
26/02/2023 10.00;08.06;KWH;Målt;Tidsserie
26/02/2023 11.00;4;KWH;Målt;Tidsserie
26/02/2023 12.00;8;KWH;Målt;Tidsserie
26/02/2023 13.00;00.09;KWH;Målt;Tidsserie
26/02/2023 14.00;02.03;KWH;Målt;Tidsserie
26/02/2023 15.00;01.01;KWH;Målt;Tidsserie
26/02/2023 16.00;08.07;KWH;Målt;Tidsserie
26/02/2023 17.00;01.07;KWH;Målt;Tidsserie
26/02/2023 18.00;09.09;KWH;Målt;Tidsserie
26/02/2023 19.00;03.07;KWH;Målt;Tidsserie
26/02/2023 20.00;07.08;KWH;Målt;Tidsserie
26/02/2023 21.00;04.02;KWH;Målt;Tidsserie
26/02/2023 22.00;07.02;KWH;Målt;Tidsserie
26/02/2023 23.00;05.09;KWH;Målt;Tidsserie
27/02/2023 00.00;05.05;KWH;Målt;Tidsserie
27/02/2023 01.00;07.08;KWH;Målt;Tidsserie
27/02/2023 02.00;02.03;KWH;Målt;Tidsserie
27/02/2023 03.00;08.06;KWH;Målt;Tidsserie
27/02/2023 04.00;00.09;KWH;Målt;Tidsserie
27/02/2023 05.00;9;KWH;Målt;Tidsserie
27/02/2023 06.00;01.07;KWH;Målt;Tidsserie
27/02/2023 07.00;09.09;KWH;Målt;Tidsserie
27/02/2023 08.00;02.02;KWH;Målt;Tidsserie
27/02/2023 09.00;07.01;KWH;Målt;Tidsserie
27/02/2023 10.00;00.06;KWH;Målt;Tidsserie
27/02/2023 11.00;08.04;KWH;Målt;Tidsserie
27/02/2023 12.00;02.05;KWH;Målt;Tidsserie
27/02/2023 13.00;01.04;KWH;Målt;Tidsserie
27/02/2023 14.00;00.08;KWH;Målt;Tidsserie
27/02/2023 15.00;02.03;KWH;Målt;Tidsserie
27/02/2023 16.00;00.06;KWH;Målt;Tidsserie
27/02/2023 17.00;09.03;KWH;Målt;Tidsserie
27/02/2023 18.00;01.02;KWH;Målt;Tidsserie
27/02/2023 19.00;09.01;KWH;Målt;Tidsserie
27/02/2023 20.00;01.08;KWH;Målt;Tidsserie
27/02/2023 21.00;08.02;KWH;Målt;Tidsserie
27/02/2023 22.00;03.04;KWH;Målt;Tidsserie
27/02/2023 23.00;06.09;KWH;Målt;Tidsserie
28/02/2023 00.00;02.09;KWH;Målt;Tidsserie
28/02/2023 01.00;06.09;KWH;Målt;Tidsserie
28/02/2023 02.00;04.06;KWH;Målt;Tidsserie
28/02/2023 03.00;06.05;KWH;Målt;Tidsserie
28/02/2023 04.00;7;KWH;Målt;Tidsserie
28/02/2023 05.00;02.08;KWH;Målt;Tidsserie
28/02/2023 06.00;11.08;KWH;Målt;Tidsserie
28/02/2023 07.00;02.04;KWH;Målt;Tidsserie
28/02/2023 08.00;08.03;KWH;Målt;Tidsserie
28/02/2023 09.00;00.08;KWH;Målt;Tidsserie
28/02/2023 10.00;07.02;KWH;Målt;Tidsserie
28/02/2023 11.00;00.07;KWH;Målt;Tidsserie
28/02/2023 12.00;03.06;KWH;Målt;Tidsserie
28/02/2023 13.00;05.01;KWH;Målt;Tidsserie
28/02/2023 14.00;01.02;KWH;Målt;Tidsserie
28/02/2023 15.00;1;KWH;Målt;Tidsserie
28/02/2023 16.00;04.08;KWH;Målt;Tidsserie
28/02/2023 17.00;06.02;KWH;Målt;Tidsserie
28/02/2023 18.00;08.04;KWH;Målt;Tidsserie
28/02/2023 19.00;04.09;KWH;Målt;Tidsserie
28/02/2023 20.00;01.07;KWH;Målt;Tidsserie
28/02/2023 21.00;08.04;KWH;Målt;Tidsserie
28/02/2023 22.00;02.09;KWH;Målt;Tidsserie
28/02/2023 23.00;02.09;KWH;Målt;Tidsserie
01/03/2023 00.00;00.07;KWH;Målt;Tidsserie
01/03/2023 01.00;02.02;KWH;Målt;Tidsserie
01/03/2023 02.00;01.06;KWH;Målt;Tidsserie
01/03/2023 03.00;01.03;KWH;Målt;Tidsserie
01/03/2023 04.00;01.09;KWH;Målt;Tidsserie
01/03/2023 05.00;06.02;KWH;Målt;Tidsserie
01/03/2023 06.00;08.06;KWH;Målt;Tidsserie
01/03/2023 07.00;02.09;KWH;Målt;Tidsserie
01/03/2023 08.00;07.05;KWH;Målt;Tidsserie
01/03/2023 09.00;03.07;KWH;Målt;Tidsserie
01/03/2023 10.00;10.02;KWH;Målt;Tidsserie
01/03/2023 11.00;03.01;KWH;Målt;Tidsserie
01/03/2023 12.00;01.08;KWH;Målt;Tidsserie
01/03/2023 13.00;08.05;KWH;Målt;Tidsserie
01/03/2023 14.00;01.03;KWH;Målt;Tidsserie
01/03/2023 15.00;05.02;KWH;Målt;Tidsserie
01/03/2023 16.00;02.04;KWH;Målt;Tidsserie
01/03/2023 17.00;03.05;KWH;Målt;Tidsserie
01/03/2023 18.00;08.02;KWH;Målt;Tidsserie
01/03/2023 19.00;03.02;KWH;Målt;Tidsserie
01/03/2023 20.00;07.05;KWH;Målt;Tidsserie
01/03/2023 21.00;3;KWH;Målt;Tidsserie
01/03/2023 22.00;01.05;KWH;Målt;Tidsserie
01/03/2023 23.00;01.06;KWH;Målt;Tidsserie
02/03/2023 00.00;02.02;KWH;Målt;Tidsserie
02/03/2023 01.00;04.09;KWH;Målt;Tidsserie
02/03/2023 02.00;02.06;KWH;Målt;Tidsserie
02/03/2023 03.00;06.04;KWH;Målt;Tidsserie
02/03/2023 04.00;00.07;KWH;Målt;Tidsserie
02/03/2023 05.00;06.05;KWH;Målt;Tidsserie
02/03/2023 06.00;11.04;KWH;Målt;Tidsserie
02/03/2023 07.00;05.03;KWH;Målt;Tidsserie
02/03/2023 08.00;05.07;KWH;Målt;Tidsserie
02/03/2023 09.00;02.08;KWH;Målt;Tidsserie
02/03/2023 10.00;05.06;KWH;Målt;Tidsserie
02/03/2023 11.00;02.06;KWH;Målt;Tidsserie
02/03/2023 12.00;01.05;KWH;Målt;Tidsserie
02/03/2023 13.00;7;KWH;Målt;Tidsserie
02/03/2023 14.00;04.02;KWH;Målt;Tidsserie
02/03/2023 15.00;02.04;KWH;Målt;Tidsserie
02/03/2023 16.00;01.08;KWH;Målt;Tidsserie
02/03/2023 17.00;09.04;KWH;Målt;Tidsserie
02/03/2023 18.00;03.02;KWH;Målt;Tidsserie
02/03/2023 19.00;07.05;KWH;Målt;Tidsserie
02/03/2023 20.00;01.07;KWH;Målt;Tidsserie
02/03/2023 21.00;10.09;KWH;Målt;Tidsserie
02/03/2023 22.00;01.03;KWH;Målt;Tidsserie
02/03/2023 23.00;01.06;KWH;Målt;Tidsserie
03/03/2023 00.00;1;KWH;Målt;Tidsserie
03/03/2023 01.00;00.09;KWH;Målt;Tidsserie
03/03/2023 02.00;01.08;KWH;Målt;Tidsserie
03/03/2023 03.00;00.07;KWH;Målt;Tidsserie
03/03/2023 04.00;00.07;KWH;Målt;Tidsserie
03/03/2023 05.00;10.05;KWH;Målt;Tidsserie
03/03/2023 06.00;06.08;KWH;Målt;Tidsserie
03/03/2023 07.00;09.04;KWH;Målt;Tidsserie
